date,id,url,content,user,user_displayname,reply_count,retweet_count,like_count,stance_label,stance_against,stance_favor,stance_neutral
2025-11-02T05:42:03.000Z,1984858522694402125,https://x.com/bejitasamada/status/1984858522694402125,"松本人志性加害問題なんだけど
超シンプルにさ、

証拠もないのに犯罪者だって　
決めつけて良い訳？？　　

お前ら本当にバカなんじゃないの？
証拠ないんだぞ？
なのに性加害者？

匿名の雲隠れしたくそ野郎の戯言信じて強姦魔ってイカレてるだろお前

#松本人志

お前ら本当に頭いかれてんのか？",bejitasamada,ベジータ三世様,119.0,252.0,0.0,AGAINST,0.41912997,0.20747921,0.37339082
2025-11-03T11:48:12.000Z,1985313054670946672,https://x.com/tonkatuyade/status/1985313054670946672,今日の1人賛否で、去年から今にかけての松本人志と地上波（特にフジテレビ）の距離感が初めてぐらい少しわかったというか。自分は思わないけど、一部のファンの人たちが願っているような地上波復帰なんて現時点では夢のまた夢だ。大悟さんはそれで諦めたんじゃないかと。,tonkatuyade,とんかつ屋でアルバイト,3.0,10.0,150.0,NEUTRAL,0.2501427,0.22672702,0.52313024
2025-11-02T01:22:18.000Z,1984793154709831865,https://x.com/down10mbo2/status/1984793154709831865,"「天才やから」「カリスマ性が」

このボケ言ってイタくないの松本人志ただ1人",down10mbo2,クイヤ,8.0,22.0,901.0,NEUTRAL,0.3296831,0.3164226,0.35389426
2025-11-04T07:03:00.000Z,1985603670818611487,https://x.com/hfZo2GNwSJtFXa4/status/1985603670818611487,"松本人志を見るのがしんどい？
こっちも君らアンチ見てると面倒くさいけど「消えろ」とも「◯ね」とも言わないよ　ブロックして見ないだけ　これでお互い幸せよ　
簡単な話やろ？
後は同じ様な人らで集まって勝手にご自愛しといて下さい

#アンチはご自愛下さい",hfZo2GNwSJtFXa4,友,1.0,20.0,531.0,NEUTRAL,0.31106815,0.22146562,0.46746626
2025-11-04T03:09:46.000Z,1985544977213264338,https://x.com/kudamonokudao/status/1985544977213264338,"アンチ松本人志の人

質問に答えない
↓
「簡単な質問に答えられないんですね」と突っ込む
↓
答えた結果辻褄合わなくなる

ってパターン多いですね",kudamonokudao,くだもの選手権,1.0,1.0,78.0,NEUTRAL,0.30885026,0.2774723,0.4136774
2025-11-03T07:57:46.000Z,1985255064202862949,https://x.com/hitetsugisou/status/1985255064202862949,松本人志こそ良くも悪くもテレビの申し子だと思いますが,hitetsugisou,＼江戸西／,2.0,4.0,22.0,NEUTRAL,0.27419794,0.25509268,0.47070938
2025-11-01T00:34:04.000Z,1984418628473929933,https://x.com/down10mbo2/status/1984418628473929933,"浜田の相手はまさかの...

松本人志

#ガキ使",down10mbo2,クイヤ,1.0,19.0,754.0,NEUTRAL,0.33667052,0.26001862,0.40331092
2025-11-02T09:42:17.000Z,1984918978775420962,https://x.com/kawachan0104/status/1984918978775420962,"松本人志を叩く理由、正直わからん。
多分、出世もできず、未来も金もない奴らのばっかなんやろな。

俺も昔はそこまでダウンタウン好きじゃなかったけど、あの生配信で『人生を丸ごと笑いに変える』姿見て思った。
あれはもう「芸人」じゃなくて「芸術」。

自分の人生を使って、",kawachan0104,河原 由次,164.0,375.0,0.0,NEUTRAL,0.24400914,0.31569007,0.4403008
2025-11-01T03:04:55.000Z,1984456591509504232,https://x.com/310_mittoda/status/1984456591509504232,"マジで疑問なんだけど、大悟もこういう人たちも、なんでみんな”松本人志は冤罪である”っていう確信を持ってるの
確実にクロっていう証拠もないけど冤罪って証拠もないのに、そんな正義ヅラして突っ走れなくないか普通",310_mittoda,みとみと,96.0,149.0,0.0,NEUTRAL,0.28965148,0.21193124,0.4984173
2025-11-01T22:28:50.000Z,1984749499085177032,https://x.com/KathrynJpn/status/1984749499085177032,別に日本のお笑いはしんどくない。松本人志がいなくなって、せっかく新しいお笑いが出てくるようになったのに。,KathrynJpn,kathryn,210.0,347.0,0.0,NEUTRAL,0.23290269,0.22565824,0.54143906
2025-11-01T12:32:07.000Z,1984599332784652561,https://x.com/tweetsoku1/status/1984599332784652561,「DOWNTOWN＋」課金独自形式 トミーズ雅「井上尚弥の試合と松本人志の喋りは一緒か？同期に金払うの、けったくそ悪い」,tweetsoku1,ツイッター速報〜BreakingNews,55.0,21.0,101.0,AGAINST,0.3795275,0.32212454,0.2983479
2025-10-31T23:46:12.000Z,1984406584248979927,https://x.com/walkwiththesun/status/1984406584248979927,"「面白くなければテレビじゃない」なんて間違ってるし古い。そもそも「松本人志のコスプレ」全く面白くない…。
それを見たら被害を思い出し傷つく人間がいる事も想像できないなら、番組だけでなく芸人やめたら",walkwiththesun,a little scorpion,1.0,11.0,112.0,NEUTRAL,0.25415543,0.22415423,0.52169037
2025-11-01T12:06:42.000Z,1984592937444122827,https://x.com/4n_kurokiri/status/1984592937444122827,松本人志、さすがに面白いな。,4n_kurokiri,黒麒麟,2.0,28.0,0.0,NEUTRAL,0.23716293,0.27693504,0.4859021
2025-11-01T13:31:36.000Z,1984614300082983007,https://x.com/qazwszedcrfc/status/1984614300082983007,"松本人志様復活！
「2年位前までめっちゃテレビ出てて今干されてます。布団でもこんな干されないですよ？」

トーク力は健在です",qazwszedcrfc,格オタロックマン,1.0,0.0,7.0,NEUTRAL,0.22567211,0.36250436,0.41182357
2025-11-01T06:35:01.000Z,1984509463496479170,https://x.com/slimmaeken/status/1984509463496479170,昨日、久しぶりに松本人志さんの前ですべった。今から上沼恵美子さんに会いに行く。強めの酒でも飲んで行こうかな。,slimmaeken,スリムクラブ真栄田,72.0,271.0,0.0,NEUTRAL,0.17098914,0.28692427,0.54208654
2025-11-09T23:58:33.000Z,1987671181038870994,https://x.com/kudamonokudao/status/1987671181038870994,"松本人志

「笑いさえあれば（自分の）名誉なんて、人権なんて後からついてくる」

これ
「私が面白ければ私が他人の名誉や人権を踏み躙っても許される」ではなく
「私の名誉や人権は取り敢えず守った。完全にそれが出来た訳ではないけど大切な仕事を優先する。いつかわかって貰えるだろう」じゃない？",kudamonokudao,くだもの選手権,4.0,3.0,62.0,NEUTRAL,0.29893008,0.25698698,0.444083
2025-11-11T22:58:23.000Z,1988380817593430322,https://x.com/JK_WCS39/status/1988380817593430322,"豆柴の大群のベストアルバム
NO BEAN, NO BARKが発売！
個人的に今の5人の組み合わせは個性豊かでガキ使の5人を連想させる
・ナオ→浜田雅功
・ハナエ→松本人志
・レオナ→月亭方正
・アイカ→遠藤章造
・モモチ→田中直樹
個性豊かな5人の応援をよろしくお願いします！
#豆柴の大群",JK_WCS39,文神龍（WCS39期メディアクリエイターコース卒業）,0.0,0.0,3.0,NEUTRAL,0.33339888,0.27906746,0.38753366
2025-11-03T05:14:39.000Z,1985214015673663937,https://x.com/koyachiman/status/1985214015673663937,"「松本、動きました。」

2025年11月1日（土）、「DOWNTOWN＋」の幕開けを飾ったのは、松本人志さんによる生配信でした。
その第一声が、本当に素晴らしい言葉でした。

松本さんご自身が感極まって涙をこらえておられる姿を見て、こちらまで胸が熱くなりました。",koyachiman,コヤチ,44.0,188.0,0.0,NEUTRAL,0.22187124,0.28538692,0.4927418
2025-11-06T13:39:21.000Z,1986428189640695897,https://x.com/Willapon04/status/1986428189640695897,"ダウプラの松本さんを見ていると、今のガキ使や水ダウ、クレイジージャーニーがフルパワーじゃないことがよくわかる。
100点を110点120点に押し上げられるのが松本人志という男。やっぱり松本さんのコメントは必要だよ。
#ダウンタウンプラス
#ダウンタウン",Willapon04,チャーリー･ウィラポソ+,7.0,11.0,394.0,NEUTRAL,0.26115,0.2818396,0.45701042
2025-11-11T10:54:50.000Z,1988198729699172751,https://x.com/reishiina01/status/1988198729699172751,"文春と松本人志氏の裁判では、
リークした女性は出廷していない、これが全て！

A子や、B子や、X子とか、
本当にいるのか？
人を社会的抹殺するなら、出廷し自分の口から語るぐらい
覚悟すべき",reishiina01,椎名玲,19.0,39.0,324.0,AGAINST,0.346604,0.3089571,0.34443894
2025-11-05T16:10:20.000Z,1986103797652062270,https://x.com/oogesatarou/status/1986103797652062270,"松本人志ファンの方から
「お笑い界の底辺」の称号をいただきました。
おもしろすぎる。
他人に嫌がらせをしてダメージを与えるためにリプライを送っているだろうに、
（その時点で低俗だが）
その効果も発揮できない人たちというのはすごく興味深い。
松本人志はそういう人たちの王というわけだ。",oogesatarou,TOGO INOMATA,82.0,80.0,507.0,NEUTRAL,0.255664,0.31936917,0.42496678
2025-11-01T02:19:40.000Z,1984445203785371965,https://x.com/yamagin_inada/status/1984445203785371965,"文春との裁判では、松本さんの主張が正しかったことが確認されたので裁判を取り下げたのですが、
最初に復帰を打診したフジテレビからNOを突きつけられたことが、松本人志さんがテレビ業界から干された理由です。
これに対して松本さんは、【やっぱりそういうことなんだな】と謎のコメントを残してます",yamagin_inada,ヤマ☆ギン,1.0,2.0,36.0,NEUTRAL,0.28841305,0.34276384,0.36882314
2025-11-03T05:13:52.000Z,1985213817249542395,https://x.com/bejitasamada/status/1985213817249542395,"ここ二年、企画力の面で本当に目新しくて面白い笑いが皆無だったし、面白い若手も全然出てきてない

でも実は一人今年、
超特大級の若手が出てきたね　　

給料15万、ダウンタウンプラスの
松本人志さん

今年から｢もっともっと頑張る｣って
言ってたしな　　

まじで俺も頑張ろ　

#松本人志",bejitasamada,ベジータ三世様,3.0,5.0,298.0,NEUTRAL,0.28380054,0.33770132,0.37849814
2025-11-10T03:34:59.000Z,1987725650619457602,https://x.com/hfZo2GNwSJtFXa4/status/1987725650619457602,"「笑いさえあれば（自分の）名誉なんて、人権なんて後からついてくる」

ファンもついていく

あれだけ人権無視上等な誹謗中傷を乗り越えて、松本人志が又お笑いしてるんやで？面白いに決まってる　そして実際面白かった　これからまた新しい歴史を作っていく　燦然と輝く名誉を携えて。

#松本人志",hfZo2GNwSJtFXa4,友,2.0,4.0,150.0,NEUTRAL,0.2897874,0.30616134,0.40405115
2025-11-01T13:13:03.000Z,1984609632434974740,https://x.com/Twitte_kun_/status/1984609632434974740,"ダウンタウン松本人志ここにありって感じやったな。
松ちゃん復活して今の気持はこれ

#ダウンタウンプラス
#松ちゃんおかえり
#おかえり松ちゃん
#松本人志
浜ちゃん",Twitte_kun_,ツイッターくん,10.0,92.0,0.0,NEUTRAL,0.2528828,0.29507086,0.4520464
2025-11-01T23:16:30.000Z,1984761495813833150,https://x.com/hamu_tanaka2/status/1984761495813833150,"いやしかし性加害者の
姑息で愚劣な復帰を
いちいち記事にするな！
各メディアは性犯罪を
軽く捉えすぎやぞ！
そして松本人志は
表に出てくんな！
 #松本人志の復帰を許すな",hamu_tanaka2,ハム2号＠こじらせレッド,0.0,44.0,225.0,AGAINST,0.44945624,0.23992336,0.31062043
2025-11-03T13:55:20.000Z,1985345051128627441,https://x.com/natori/status/1985345051128627441,松本人志すこし見ないうちに皮膚が灰色になってる,natori,ナトリ,0.0,0.0,4.0,AGAINST,0.43477005,0.2483194,0.31691056
2025-11-02T01:09:30.000Z,1984789932242845857,https://x.com/minorit403/status/1984789932242845857,ネット配信独占の松本人志のコンテンツで面白かった試しがないので絶対に契約しない。,minorit403,三浦よし,10.0,8.0,86.0,NEUTRAL,0.20240764,0.25346532,0.5441271
