timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,bert_label,bert_positive,bert_neutral,bert_negative,stance_label,stance_against,stance_favor,stance_neutral
2023-03-20 21:56:58+09:00,1637800399876009984,https://x.com/lotusworto/status/1637800399876009984,WBC、面接とかぶり死亡…,lotusworto,Lotus,0.0,0.0,3.0,NEGATIVE,0.0033649932593107,0.0181848276406526,0.9784502387046814,NEUTRAL,0.35701376,0.24776936,0.39521688
2023-03-20 21:57:06+09:00,1637800430460862464,https://x.com/pyocotan/status/1637800430460862464,3/21(祝)の朝7:45からライブ配信やりまーす！プロ審査員のぼくがWBC準決勝を観ながら日本代表選手を採点していきます！WBC観戦ついでに見てね！  【ニコ生】 live.nicovideo.jp/watch/lv340678 … 【YouTube】,pyocotan,ピョコタン,0.0,3.0,15.0,POSITIVE,0.9780242443084716,0.0198128446936607,0.0021628583781421,FAVOR,0.32146072,0.3619823,0.316557
2023-03-20 21:57:09+09:00,1637800446218870786,https://x.com/paccho_XRP/status/1637800446218870786,明日の為にも今日は早く寝ないとな！ 結局ダラダラ起きてそうだけどw  ,,,,,,NEUTRAL,0.2334924638271331,0.6458567976951599,0.1206506863236427,NEUTRAL,0.20700422,0.22747312,0.5655227
2023-03-20 21:57:12+09:00,1637800457266679809,https://x.com/shishamo919/status/1637800457266679809,明日は久々の祝日休みとよ！ ,,,,,,POSITIVE,0.9769169688224792,0.0207264777272939,0.0023566610179841,NEUTRAL,0.2923969,0.2428098,0.46479324
2023-03-20 21:57:15+09:00,1637800469048496128,https://x.com/pinkitty109MFS/status/1637800469048496128,. 明日お仕事休みやき 朝からWBC見れる、 やった(((o(*ﾟ▽ﾟ*)o))),pinkitty109MFS,希てぃワンオク08/17大分,1.0,0.0,4.0,POSITIVE,0.9828478097915648,0.0143572725355625,0.0027949491050094,NEUTRAL,0.25396433,0.2818378,0.4641978
2023-03-20 21:57:15+09:00,1637800469820248064,https://x.com/fukudasun/status/1637800469820248064,【WBC】ダルビッシュ「,,,0.0,0.0,0.0,NEUTRAL,0.0437813140451908,0.9281787872314452,0.0280398149043321,NEUTRAL,0.36705852,0.2243078,0.40863365
2023-03-20 21:57:18+09:00,1637800483019710466,https://x.com/carprospi/status/1637800483019710466,WBCが盛り上がってるの地球だけで、他ではあんまり盛り上がってないらしい,carprospi,ザガースキー,7.0,117.0,0.0,NEUTRAL,0.0255562141537666,0.8697465658187866,0.1046972647309303,NEUTRAL,0.34418336,0.22963353,0.4261831
2023-03-20 21:57:26+09:00,1637800513919123457,https://x.com/shun180/status/1637800513919123457,明日って祝日なんだ… 知らなかった… WBC観たらメンエス行こうかな…,shun180,バルバトス,0.0,0.0,3.0,NEUTRAL,0.0416273288428783,0.7193023562431335,0.2390702813863754,NEUTRAL,0.30259445,0.2225844,0.47482124
2023-03-20 21:57:29+09:00,1637800529442279428,https://x.com/tvosaka_news/status/1637800529442279428,WBCいよいよ準決勝 日本代表・村上宗隆選手の守備を支える「グラブ」秘話  youtu.be/0K8-wWrzmtM ←動画はこちら  ,,,,,,NEUTRAL,0.451347142457962,0.532058835029602,0.0165939573198556,AGAINST,0.39846417,0.3255461,0.27598977
2023-03-20 21:57:38+09:00,1637800565240639495,https://x.com/ChalChiryu/status/1637800565240639495,【ニンジャラ】ルムマしたい回【Switch】   youtube.com/live/XrKYS9fhN …  WBCがあるのでちょっとだけ ,,,,,,POSITIVE,0.5335128903388977,0.438920110464096,0.0275670569390058,NEUTRAL,0.30616626,0.27320504,0.42062864
2023-03-20 21:57:44+09:00,1637800590234517505,https://x.com/mrs_yuna303/status/1637800590234517505,CDTV見たよ〜 お疲れ様〜 今日も柚菜ちゃん可愛かったよ！ 僕も早く起きてWBC見るよ〜 おやすみ  ,,,,,,POSITIVE,0.9906097054481506,0.008433224633336,0.0009570040274411,NEUTRAL,0.31686267,0.30452573,0.3786116
2023-03-20 21:58:03+09:00,1637800670836445184,https://x.com/Miiiii_chiru_/status/1637800670836445184,明日は、WBC準決勝か！！ 全力で応援ꉂꉂ  JAPAN勝つ,Miiiii_chiru_,M,1.0,1.0,29.0,POSITIVE,0.9862486720085144,0.0118781831115484,0.0018731056479737,FAVOR,0.3199989,0.3427422,0.3372589
2023-03-20 21:58:04+09:00,1637800673948364804,https://x.com/ConorFoleyYES/status/1637800673948364804,"Oswaldo Cabrera is focused on winning a job with the Yankees, but he couldn’t help but keep an eye on Venezuela at the WBC. When he was a kid, Cabrera was a member of the national team for several international tournaments.  thetimes-tribune.com/sports/railrid …",ConorFoleyYES,Conor Foley,0.0,4.0,16.0,NEUTRAL,0.3818500339984894,0.5813394784927368,0.0368105359375476,FAVOR,0.36144006,0.37537998,0.26318
2023-03-20 21:58:13+09:00,1637800711722266624,https://x.com/PadresFan_OS/status/1637800711722266624,"USA is in the WBC Finals, Aztecs in the Sweet Sixteen and Padres season starts next week...",PadresFan_OS,PadsFan_OS,0.0,0.0,2.0,NEUTRAL,0.2300871312618255,0.7439007759094238,0.0260121282190084,AGAINST,0.37156305,0.2941575,0.33427945
2023-03-20 21:58:14+09:00,1637800717728768001,https://x.com/kiniyama0214/status/1637800717728768001,いつもは九時すぎにお墓参りなんだけど、明日のWBCを見るためにお墓参りが朝7時半に変更になりましたww  親戚も集合七時半wwww,kiniyama0214,きにやま（サブ垢）,0.0,0.0,1.0,NEUTRAL,0.4041759371757507,0.5792219042778015,0.0166022051125764,AGAINST,0.41055396,0.29366773,0.29577833
2023-03-20 21:58:32+09:00,1637800792253149184,https://x.com/lovely_ch6/status/1637800792253149184,秋田市民よ明日はセリオン上るか由利本荘市からにかほ市の沿岸部に行くかしてワンセグを山形にチャンネルスキャンしてTUYでWBC見られるぞ！ もしくはネカフェ行くかだ。,lovely_ch6,ラブリーチャンネル,1.0,5.0,14.0,POSITIVE,0.9583663940429688,0.0388923920691013,0.0027412339113652,NEUTRAL,0.22007218,0.21163207,0.5682958
2023-03-20 21:58:34+09:00,1637800802302701569,https://x.com/masterflat/status/1637800802302701569,明日は祝日なので出勤しても社外が動かないので結局仕事が進まなくてあまり意味がないのだよな。どんなに一人頑張ってもどうせみんなWBC見てるんだろ。,masterflat,ますふら,0.0,0.0,0.0,NEGATIVE,0.0010241211857646,0.0147847607731819,0.9841910600662231,NEUTRAL,0.228632,0.14783274,0.6235353
2023-03-20 21:58:35+09:00,1637800805376876545,https://x.com/rankiryu1834/status/1637800805376876545,あ、WBCの試合朝7時からなんだっけ。一番バタバタしてる時間帯やんかw,rankiryu1834,神風のぞみん,0.0,0.0,0.0,NEUTRAL,0.019583087414503,0.8612529635429382,0.1191640421748161,NEUTRAL,0.23941246,0.19169101,0.5688965
2023-03-20 21:58:40+09:00,1637800826034098180,https://x.com/sunny_drama/status/1637800826034098180,今日実家から帰ってきたんですが、ずっとWBC実家で家族とみてたので、あーだこーだ語る相手がいなくなって寂しい〜,sunny_drama,さに〜,1.0,0.0,1.0,NEGATIVE,0.0015780108515173,0.0083456868305802,0.9900763630867004,NEUTRAL,0.2610793,0.26823428,0.4706864
2023-03-20 21:58:41+09:00,1637800832199688193,https://x.com/oremiya14/status/1637800832199688193,妹尾選手お誕生おめでとうございます 明日野球WBC日本代表の勝利を願って 本日誕生日の妹尾選手ペッパーミルポーズを載せておきます  ,,,,,,POSITIVE,0.8907280564308167,0.1051442325115203,0.0041276598349213,NEUTRAL,0.34818143,0.2912574,0.36056116
2023-03-20 21:58:43+09:00,1637800840437334016,https://x.com/KsCreativeStd/status/1637800840437334016,仕事終わりです  明日はWBC準決勝メキシコ戦ですね 勝ってアメリカとの決勝戦が見たいところです 頑張れニッポン  明日は祝日なのでお休みです では、今日も一日お疲れ様でした！,KsCreativeStd,K’s Creative Studio,0.0,0.0,12.0,POSITIVE,0.8809834122657776,0.1061650365591049,0.0128515819087624,NEUTRAL,0.24031897,0.29094374,0.46873724
2023-03-20 21:58:46+09:00,1637800850201649157,https://x.com/fdrbdr/status/1637800850201649157,あしたはみんな朝からWBCで飲酒するのかな,fdrbdr,キムラヤスヒロ(鳩),0.0,0.0,0.0,NEUTRAL,0.0094427932053804,0.8521599769592285,0.1383972764015197,NEUTRAL,0.34129506,0.19577414,0.46293074
2023-03-20 21:58:48+09:00,1637800861283012608,https://x.com/motoakiman/status/1637800861283012608,さ、明日はたまたまのたまたまで火曜日休みだからWBC日和だ。 地上波ある？ 息子は大会らしい。,motoakiman,野球見てるマン,0.0,0.0,3.0,POSITIVE,0.7111788392066956,0.276200383901596,0.0126208066940307,NEUTRAL,0.18667491,0.24235079,0.5709743
2023-03-20 21:58:50+09:00,1637800866823675905,https://x.com/norippu39_01/status/1637800866823675905,明日はWBCメキシコ戦ですが、自分は仕事で見れません  テレビ観戦する方、楽しんで下さいね！,norippu39_01,ノリボー☆ベイ鉄,0.0,0.0,9.0,POSITIVE,0.9845311641693116,0.0142468586564064,0.0012220571516081,NEUTRAL,0.25603068,0.24797204,0.4959973
2023-03-20 21:58:52+09:00,1637800876193775616,https://x.com/miyazakishope/status/1637800876193775616,早く明日にならないかなぁ。 ,,,,,,NEUTRAL,0.1999782174825668,0.6923104524612427,0.1077113822102546,NEUTRAL,0.22182254,0.21614942,0.562028
2023-03-20 21:59:10+09:00,1637800952601391105,https://x.com/secondbaseman12/status/1637800952601391105,でます！ 朝WBCみて、かなりの時間を過ごしたあとでます！,secondbaseman12,二塁,0.0,1.0,1.0,POSITIVE,0.9617767333984376,0.0357317216694355,0.0024914979003369,NEUTRAL,0.24847595,0.23028593,0.52123815
2023-03-20 21:59:11+09:00,1637800956921520129,https://x.com/tan_negima/status/1637800956921520129,お疲れさま 明日WBC…仕事なんだよね リアルタイムで観たかった 祝日休みの方々羨ましい限り,tan_negima,はなび,1.0,0.0,2.0,NEUTRAL,0.0414546430110931,0.615662157535553,0.3428831994533539,NEUTRAL,0.2592214,0.19799031,0.54278827
2023-03-20 21:59:16+09:00,1637800975355502599,https://x.com/35line/status/1637800975355502599,【緊急】WBC準決勝、日本-メキシコ(8:00開始) ← これの視聴率…  g-soku.blog.jp/archives/48746 …,35line,35,0.0,0.0,0.0,NEUTRAL,0.0986619815230369,0.8618493676185608,0.0394886694848537,FAVOR,0.36201486,0.36906487,0.26892027
2023-03-20 21:59:17+09:00,1637800979994234883,https://x.com/MamaG_v59/status/1637800979994234883,World Baseball Classic Semifinal Game 1…USA vs Cuba in the books!  What a funnnnnn environment!  What a fun game!  What a cool ballpark!  Next on our Miami stop…Little Havana and WBC Semifinal Game 2…Japan and Mexico!  Who to cheer for tonight?   GO USA! ,MamaG_v59,Gigi Williams,2.0,0.0,5.0,POSITIVE,0.6940026879310608,0.2932046055793762,0.0127927344292402,NEUTRAL,0.29211026,0.2699768,0.437913
2023-03-20 21:59:32+09:00,1637801042602786816,https://x.com/KosukeGoto2013/status/1637801042602786816,テレ朝の報道ステーション、トップニュースはWBC。スポーツ番組と化したのか？ジャーナリズム精神はどこに行ったのか？そんなに視聴率が欲しいのか？誰か社内で止める人はいないのか？困ったもんだ、天国できっと僕が大好きだったジャーナリズム魂あふれる小林一喜さんも泣いているだろう。,KosukeGoto2013,高橋浩祐（たかはし こうすけ）Takahashi Kosuke,34.0,336.0,0.0,NEUTRAL,0.1280286014080047,0.7399791479110718,0.1319921910762787,NEUTRAL,0.24194631,0.19523112,0.56282264
2023-03-20 23:43:00+09:00,1637827081915760640,https://x.com/subPPAP/status/1637827081915760640,WBC見るから早寝するお～ おやすみみんなー,subPPAP,サブかじつ@頑張るモード,8.0,0.0,129.0,POSITIVE,0.5590499639511108,0.4268876612186432,0.0140624037012457,NEUTRAL,0.37835836,0.21556933,0.40607226
2023-03-20 23:44:04+09:00,1637827352855191552,https://x.com/yamahana_n1/status/1637827352855191552,いつまでたっても原稿が終わらないので、今日はここまでにいたします。  皆様も一日お疲れ様でした。  明日は朝からWBCですね。 楽しみです。  また明日。 おやすみなさい。  画像は近所の山桜。 きれいに咲いています。,yamahana_n1,山花典之漫画家,3.0,2.0,33.0,POSITIVE,0.6687163710594177,0.323008120059967,0.0082754911854863,NEUTRAL,0.18100058,0.23032694,0.58867246
2023-03-20 23:44:06+09:00,1637827359847096320,https://x.com/1010105_H/status/1637827359847096320,明日は早起きだーWBCを見る為に！！ お供はお菓子とかかな〜つまみながら見る 寝ます,1010105_H,あづみ,0.0,0.0,9.0,POSITIVE,0.9578176140785216,0.0394448861479759,0.0027374834753572,NEUTRAL,0.30885252,0.2864167,0.40473083
2023-03-20 23:44:23+09:00,1637827429350916096,https://x.com/nikkansports/status/1637827429350916096,【,,,,,,NEUTRAL,0.0148787619546055,0.8084246516227722,0.1766965836286544,NEUTRAL,0.27190933,0.28427368,0.44381693
2023-03-20 23:45:02+09:00,1637827594400808961,https://x.com/barstoolsports/status/1637827594400808961,Team USA Absolutely STEAMROLLED Cuba On Their Way To The WBC Title Game  bars.tl/3460297,barstoolsports,Barstool Sports,17.0,14.0,449.0,NEUTRAL,0.1236638128757476,0.8280636072158813,0.0482725426554679,NEUTRAL,0.2861127,0.2115589,0.50232846
2023-03-20 23:45:28+09:00,1637827702291062784,https://x.com/yuuki_iwanaga_/status/1637827702291062784,あすのWBCはTBS系列で朝7時〜放送ですが、早起きしてTHE TIMEから観ることが推奨されます ,,,,,,POSITIVE,0.5584478974342346,0.4352597892284393,0.0062922951765358,FAVOR,0.3469666,0.35939613,0.29363728
2023-03-20 23:45:49+09:00,1637827792959336448,https://x.com/dosiroutociel/status/1637827792959336448,明日は朝からWBC準決勝を観るぞい(｀･ω･´),dosiroutociel,どしろうと@脳出血,0.0,0.0,3.0,POSITIVE,0.969200313091278,0.0275372955948114,0.0032624260056763,AGAINST,0.3591117,0.35155955,0.28932875
2023-03-20 23:47:47+09:00,1637828285215444992,https://x.com/bandwagon2016/status/1637828285215444992,今夜お会いしましょう。 WBC勝ったから来る？ それとも負けたら来る？ どっちなの？!!,bandwagon2016,函館　BAND WAGON,0.0,2.0,7.0,POSITIVE,0.897977352142334,0.094209536910057,0.0078131314367055,NEUTRAL,0.22635193,0.27974904,0.49389908
2023-03-20 23:49:06+09:00,1637828617903169536,https://x.com/Shlabotnik_Rpt/status/1637828617903169536,"Japan vs. Mexico in tonight's WBC semi... I haven't seen Roki Sasaki pitch yet, so I'll make a point of watching tonight #DailyTSRcustom",Shlabotnik_Rpt,The Shlabotnik Report,0.0,0.0,3.0,POSITIVE,0.6583675146102905,0.2999619841575622,0.0416704788804054,AGAINST,0.38181213,0.32208225,0.29610565
2023-03-20 23:49:19+09:00,1637828670390960131,https://x.com/borio_dover/status/1637828670390960131,今日は実は有休だったんだけどちょこちょこ確認しなきゃいけないことだったりの対応をしたりしごとのユーザー反応追いかけたりで結局大体しごとしてたな……明日は早朝お墓参りにいってWBCをリアタイします,borio_dover,ぼりお,0.0,0.0,0.0,NEUTRAL,0.0836009979248046,0.7137284874916077,0.2026704996824264,NEUTRAL,0.2996535,0.2958498,0.40449673
2023-03-20 23:49:46+09:00,1637828785365204992,https://x.com/fawtMT/status/1637828785365204992,WBC朝からなのがキツいですね（早く寝ろ）,fawtMT,ほこから@山,0.0,0.0,2.0,NEGATIVE,0.0018071357626467,0.0218354016542434,0.9763575196266174,AGAINST,0.38536188,0.247356,0.3672821
2023-03-20 23:50:00+09:00,1637828843032436739,https://x.com/konbu12340689/status/1637828843032436739,起きた！！！  ①米津さんのMV公開（かもしれない）を観て⋆⸜⸝‍⋆  ②Creepy NutsのANN聴いて 菅田くん出るからね⋆⸜⸝‍⋆  ③WBC観て 佐々木朗希くん投げるし⋆⸜⸝‍⋆  毎日って、けっこうドラマだ  ①しか出来ないと思うけど(^_^;)  あっ！ めざましテレビも予約しなきゃ𓈒 𓂂,konbu12340689,konbu,4.0,0.0,33.0,POSITIVE,0.5593365430831909,0.3834050297737121,0.0572585202753543,NEUTRAL,0.30033097,0.2738249,0.42584413
2023-03-20 23:50:33+09:00,1637828982933721089,https://x.com/sijiminomino/status/1637828982933721089,王子動物園 明日WBCが早い時間に終わったらワンチャン行けるかな??,sijiminomino,桐生さやか,0.0,0.0,4.0,POSITIVE,0.8937047123908997,0.1020089834928512,0.004286287818104,AGAINST,0.35055625,0.31536496,0.33407876
2023-03-20 23:50:41+09:00,1637829017176006662,https://x.com/baystars_24/status/1637829017176006662,明日は朝からWBC見て、昼からオープン戦で小園君を見てって感じで良いな。,baystars_24,ねんど,0.0,0.0,13.0,POSITIVE,0.9869917631149292,0.012059373781085,0.0009487457573413,NEUTRAL,0.27505234,0.15932214,0.5656255
2023-03-20 23:50:47+09:00,1637829041297436675,https://x.com/xRINGx/status/1637829041297436675,【WBC】松坂大輔氏、準決勝メキシコ戦で始球式　平成の怪物から令和の怪物へレアなリレー実現(日刊スポーツ) ,,,,,,POSITIVE,0.7111606597900391,0.2774040997028351,0.0114352628588676,AGAINST,0.38080233,0.35428947,0.26490822
2023-03-20 23:50:49+09:00,1637829050000633856,https://x.com/Chii817112/status/1637829050000633856,昨日はストレス三昧だったけど、今日はみんなのお陰でストレスも無く終了！山あり谷ありの人生明日も仕事だけど終わったら夜の公園でランニングとシャドー練習が出来る！ずっと頭の中はBreakingDown！でも、明日は少しだけWBCの時間！明日も良い1日になりますように ,,,,,,POSITIVE,0.9886990189552308,0.0097709745168685,0.0015299832448363,NEUTRAL,0.17999658,0.25515452,0.5648489
2023-03-20 23:50:50+09:00,1637829053276356610,https://x.com/cnmn_84/status/1637829053276356610,あしたWBC朝8時からか〜早起きしないと〜,cnmn_84,しなもん。,0.0,0.0,0.0,NEUTRAL,0.0261015202850103,0.7727623581886292,0.2011361867189407,AGAINST,0.35892704,0.3272819,0.3137911
2023-03-20 23:50:52+09:00,1637829063271235584,https://x.com/Sergiolopezfx/status/1637829063271235584,"A nivel económico el #WBC ha sido muy, muy rentable para muchos involucrados, por lo que es bastante probable escuchar pronto sobre el WBC2027. Ahora, qué cambios realizarán   Cosas como cruzar a USA, JAP, DOM, PR, VEN en grupos distintos, con selecciones débiles, no lo veo",Sergiolopezfx,Pisa y Corre,0.0,2.0,3.0,POSITIVE,0.4706793427467346,0.4467358887195587,0.0825848057866096,AGAINST,0.36113995,0.2990219,0.33983815
2023-03-20 23:50:53+09:00,1637829068275032065,https://x.com/nypostsports/status/1637829068275032065,It's a brand new season of the @AmazinButTrue Podcast with @JakeBrownRadio & Nelson Figueroa  @FiggieNY . The guys react to Edwin Diaz's devastating injury & how the Mets will try to replace him this season.   Apple:  apple.co/3JxWtEQ Spotify:  spoti.fi/3ls03bM,nypostsports,New York Post Sports,0.0,3.0,7.0,POSITIVE,0.841177761554718,0.1485434025526046,0.0102789048105478,AGAINST,0.36198217,0.33593416,0.30208373
2023-03-20 23:51:05+09:00,1637829118489415680,https://x.com/snfgq/status/1637829118489415680,明日のWBCの試合のために早く寝る,snfgq,なべのすけ,0.0,0.0,4.0,NEUTRAL,0.3445366621017456,0.6381729245185852,0.0172904506325721,NEUTRAL,0.35131148,0.2821363,0.36655223
2023-03-20 23:51:16+09:00,1637829164165382145,https://x.com/rosukiru84/status/1637829164165382145,やっと帰ってきた〜 最近、人付き合いが忙しい過ぎるンゴォ〜 ３次会は家で晩酌じゃ〜〜 24時やってるスーパーは偉大だね 定岡、原の歌をワイワイと聴きながら ツマミ用意したら始まりじゃ〜〜 ってか明日はWBC寝るより起きてた方が楽なはず  ,,,,,,POSITIVE,0.914685308933258,0.0771049931645393,0.008209815248847,NEUTRAL,0.28905132,0.24857119,0.4623775
2023-03-20 23:51:23+09:00,1637829193621987328,https://x.com/1st315/status/1637829193621987328,【WBC】松坂大輔氏、準決勝メキシコ戦で始球式　平成の怪物から令和の怪物へレアなリレー実現(日刊スポーツ) ,,,,,,POSITIVE,0.7111606597900391,0.2774040997028351,0.0114352628588676,AGAINST,0.38080233,0.35428947,0.26490822
2023-03-20 23:51:27+09:00,1637829209166057473,https://x.com/heibonnaonna/status/1637829209166057473,,,,0.0,0.0,0.0,NEUTRAL,0.0170275606215,0.9456810355186462,0.0372913405299186,NEUTRAL,0.2557792,0.31104654,0.43317425
2023-03-20 23:51:32+09:00,1637829231639171073,https://x.com/ringusu_man/status/1637829231639171073,明日のWBC楽しみすぎ、野球好き多かったらスペースでひたすら野球の話とかしてみたかった,ringusu_man,クン得くん,0.0,0.0,2.0,POSITIVE,0.9721665978431702,0.0256813392043113,0.0021520368754863,AGAINST,0.38623494,0.29394537,0.31981966
2023-03-20 23:51:43+09:00,1637829278078480384,https://x.com/2525moechan_/status/1637829278078480384,明日のSHOWROOM配信はこちら 3月21日(火・祝) ①12:20～13:00(40) 捨11:30 ②16:20～17:00(40) 捨15:30 ③21:20～22:00(40) 捨20:30  SHOWROOMとは別に朝8時頃から インスタライブでWBC観戦配信するので良かったら一緒に日本を応援しよっ,2525moechan_,もえ☻☻,0.0,1.0,7.0,POSITIVE,0.9626458883285522,0.0349192135035991,0.0024348855949938,NEUTRAL,0.25152558,0.25403512,0.4944393
2023-03-20 23:52:09+09:00,1637829384135655426,https://x.com/kazzhico2/status/1637829384135655426,WBCてなに？,kazzhico2,小出和彦,1.0,0.0,1.0,NEUTRAL,0.0139069622382521,0.9027767777442932,0.0833161994814872,NEUTRAL,0.28328225,0.2961333,0.42058447
2023-03-20 23:52:13+09:00,1637829400556343296,https://x.com/yuno_umaobasan/status/1637829400556343296,彼8『明日11時半頃集合ね』  ゆの『え？少し遅くない？』  彼8『WBCあるから見たいんよ』  WBCに負けたUMAJOアカウントはこちらです。,yuno_umaobasan,ゆのちゃん,2.0,1.0,9.0,NEUTRAL,0.1956100612878799,0.7205412983894348,0.0838486477732658,NEUTRAL,0.23031603,0.21275303,0.5569309
2023-03-20 23:52:28+09:00,1637829463244435456,https://x.com/kudamonokudao/status/1637829463244435456,WBC 優勝は日本かアメリカかメキシコですよね。  なんかプロレスの世界大会みたい,kudamonokudao,くだもの選手権,1.0,0.0,4.0,POSITIVE,0.6154639720916748,0.3747290968894958,0.0098069543018937,NEUTRAL,0.28161252,0.23994015,0.47844735
2023-03-20 23:52:51+09:00,1637829561655369729,https://x.com/haseikyoku/status/1637829561655369729,TVから「セパレイトウェイズ」が聴こえてくるたびにおおっ！ってなってるワタシはジャーニーが好き 【WBC】TBSがジャーニー楽曲使用のワケを安住紳一郎アナ説明　三谷幸喜氏「知りたくなかった」  nikkansports.com/entertainment/ …  ,,,,,,POSITIVE,0.6739175319671631,0.314464658498764,0.0116178281605243,FAVOR,0.35005596,0.36475235,0.2851917
2023-03-20 23:52:53+09:00,1637829570794594305,https://x.com/panamarhradio/status/1637829570794594305,Nolan Arenado calls out baseball's stars for skipping the WBC  msn.com/en-us/sports/m …,panamarhradio,Panama Rock Radio,0.0,0.0,0.0,NEUTRAL,0.4641527831554413,0.5107326507568359,0.0251145437359809,FAVOR,0.36732566,0.3903379,0.24233642
2023-03-20 23:53:03+09:00,1637829611290759170,https://x.com/takuro930/status/1637829611290759170,WBC前に930しばき回そう,takuro930,Takuro,0.0,0.0,2.0,NEUTRAL,0.2118273228406906,0.7573756575584412,0.030796954408288,NEUTRAL,0.3565358,0.27162445,0.3718398
2023-03-20 23:53:04+09:00,1637829616093249539,https://x.com/AheadDogdays/status/1637829616093249539,石橋貴明、WBC日本優勝シーンを予想　「9回投げさすんじゃない？」  entertainment.unavailable.jp/%e7%9f%b3%e6%a …,AheadDogdays,スナギツネ,0.0,0.0,0.0,NEUTRAL,0.0607279650866985,0.9227524995803832,0.0165195316076278,AGAINST,0.38323116,0.26070195,0.35606694
2023-03-20 23:53:06+09:00,1637829625853382656,https://x.com/you_variations/status/1637829625853382656,あしたは仙台育英の試合だ！ 朝はwbcで佐々木くんが投げるから寝なきゃ おやすみなさい,you_variations,ゆぅ𓅹,0.0,0.0,5.0,POSITIVE,0.9344507455825806,0.0615070909261703,0.0040422123856842,AGAINST,0.4049298,0.25858894,0.33648124
2023-03-20 23:53:20+09:00,1637829683843854336,https://x.com/SAUNAOL___/status/1637829683843854336,WBC前夜ということで  ,,,,,,NEUTRAL,0.0309047885239124,0.932048797607422,0.0370464064180851,NEUTRAL,0.23033305,0.22903845,0.5406285
2023-03-20 23:53:33+09:00,1637829737275101184,https://x.com/hichachu/status/1637829737275101184,【WBC】松坂大輔氏、準決勝メキシコ戦で始球式　平成の怪物から令和の怪物へレアなリレー実現（日刊スポーツ）  news.yahoo.co.jp/articles/8ee2d …,hichachu,ニューロドクター乱夢,0.0,0.0,0.0,POSITIVE,0.5543010830879211,0.4319287538528442,0.0137701481580734,AGAINST,0.4058064,0.2718056,0.322388
2023-03-20 23:53:45+09:00,1637829788126842880,https://x.com/tumeta2/status/1637829788126842880,WBC観てるのは、50代以上が過半数なんだってよ〜 なので「WBC観た？」って聞いてくるやつの過半数は50代以上。若いやつはそんなもんに興味なし！,tumeta2,うめ,1.0,1.0,1.0,NEGATIVE,0.0401007235050201,0.4252329468727112,0.5346663594245911,NEUTRAL,0.21354367,0.25895876,0.52749753
2023-03-20 23:53:58+09:00,1637829841293828097,https://x.com/M0777__/status/1637829841293828097,まじで副鼻腔炎すぎて息できないからアッグルジィイアアアア休みますを通用させたいくらい今日ずっと荒野してWBCあさみて寝たいクソおーるでいこっかな,M0777__,𝐀𝐫𝐢𝐞𝐬＠漫画家,0.0,0.0,4.0,NEGATIVE,0.0050421277992427,0.0519703216850757,0.9429875612258912,NEUTRAL,0.33768255,0.22027527,0.44204217
2023-03-20 23:54:12+09:00,1637829900777422849,https://x.com/yonetori_80310/status/1637829900777422849,明日は朝からWBC見なきゃいけないってのに米津さんのおかげで寝れねえや,yonetori_80310,とりあえずJUNK,1.0,0.0,6.0,NEGATIVE,0.0124665535986423,0.3666977882385254,0.6208357214927673,NEUTRAL,0.33755288,0.20053925,0.4619078
2023-03-20 23:54:15+09:00,1637829915729952769,https://x.com/panamarhradio/status/1637829915729952769,USA Coach Reveals Expected Starter for WBC Title Game  msn.com/en-us/sports/m …,panamarhradio,Panama Rock Radio,0.0,0.0,0.0,NEUTRAL,0.3397891819477081,0.6413864493370056,0.0188243091106414,FAVOR,0.33548298,0.35721296,0.30730402
2023-03-20 23:54:26+09:00,1637829959543832576,https://x.com/4thirdeye212/status/1637829959543832576,明日はWBCもあるけど、相席食堂のルメールの方が気になって仕方がない。笑わせてくれそうでめちゃくちゃ楽しみにしてる。,4thirdeye212,sako(KYOTOKYO),0.0,0.0,2.0,POSITIVE,0.9821439981460572,0.0154052637517452,0.0024506927002221,NEUTRAL,0.18586923,0.25828794,0.5558428
2023-03-20 23:54:38+09:00,1637830011771314177,https://x.com/mukuraimu1/status/1637830011771314177,WBC準決勝 舟和の芋ようかん,mukuraimu1,天才夢来山 来夢ちゃん 雪組,0.0,0.0,4.0,NEUTRAL,0.1919664293527603,0.7801771759986877,0.0278563573956489,FAVOR,0.32002103,0.36467862,0.31530035
2023-03-20 23:54:39+09:00,1637830015575552000,https://x.com/ugawa_ken/status/1637830015575552000,明日のWBC準決勝は番組の収録と時間がかぶっててどうしようもない。リアタイ出来る人がうらやましくて仕方ない。,ugawa_ken,鵜川 健,0.0,2.0,37.0,NEGATIVE,0.0414804778993129,0.2090474218130111,0.7494721412658691,NEUTRAL,0.21133275,0.27389368,0.51477355
2023-03-20 23:54:46+09:00,1637830042331025410,https://x.com/Plxia_/status/1637830042331025410,侍ジャパンが勝とうが負けようがオオタニサンがHR撃とうが完封しようが自分の人生に一切関係ないと思ってたけど、もしかしたら面接で面接官が野球ヲタかもしれないし急にWBCの話題を振るかもしれないと思ったらメディアは人生に関係あるのかもしれない,Plxia_,こう,0.0,0.0,2.0,NEUTRAL,0.0486853569746017,0.7993735671043396,0.1519410908222198,NEUTRAL,0.36657414,0.2640998,0.36932606
